enrolled_user,target,mechanism,distinct_calib_impostors,target_FAR,tolerance,n_candidates,n_rejected_unreachable,n_in_band,n_in_band_rejected_unreachable,n_eligible,achievable_min_FAR,achievable_max_FAR,achievable_min_FAR_reachable,achievable_max_FAR_reachable,feasible,chosen_index,chosen_params,calib_FAR,calib_FRR
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.03,debounce,12,0.03,0.01,304,0,25,0,25,0.0,1.0,0.0,1.0,True,176.0,"{""theta"": 0.9170727170260394, ""n"": 2}",0.02013888888888889,0.00798611111111111
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.03,margin_dual_threshold,12,0.03,0.01,304,151,3,3,0,0.0,1.0,0.0,1.0,False,,null,,
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.03,hysteresis,12,0.03,0.01,912,344,19,9,10,0.0006944444444444445,1.0,0.002777777777777778,1.0,True,612.0,"{""theta"": 0.9255381517072173, ""margin"": 0.05, ""ttt_frames"": 2}",0.02847222222222222,0.07951388888888888
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.03,trust_model,12,0.03,0.01,684,116,26,7,19,0.0,1.0,0.0,1.0,True,440.0,"{""theta"": 0.9186920817409265, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.02847222222222222,0.22291666666666668
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.03,trust_model_single,12,0.03,0.01,684,0,47,0,47,0.0,1.0,0.0,1.0,True,116.0,"{""theta"": 0.9071764465344511, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.027083333333333334,0.04479166666666667
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.03,sprt,12,0.03,0.01,4725,0,605,0,605,0.004166666666666667,0.12916666666666668,0.004166666666666667,0.12916666666666668,True,2.0,"{""A"": 0.5, ""B"": 0.5, ""delta"": -1.6}",0.02847222222222222,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,instantaneous,12,0.07,0.01,75,0,6,0,6,0.0,0.9708333333333333,0.0,0.9708333333333333,True,36.0,"{""theta"": 0.9077331991255525}",0.06180555555555556,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,moving_average,12,0.07,0.01,300,0,31,0,31,0.0,1.0,0.0,1.0,True,100.0,"{""theta"": 0.9023717031281946, ""w"": 3}",0.06111111111111111,0.013888888888888888
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,ewma,12,0.07,0.01,300,0,8,0,8,0.0,1.0,0.0,1.0,True,71.0,"{""theta"": 0.897993174276143, ""alpha"": 0.5}",0.06180555555555556,0.02013888888888889
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,majority_vote,12,0.07,0.01,375,0,25,0,25,0.0,1.0,0.0,1.0,True,210.0,"{""theta"": 0.9089143324473523, ""w"": 3, ""k"": 2}",0.06041666666666667,0.007638888888888889
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,debounce,12,0.07,0.01,300,0,8,0,8,0.0,1.0,0.0,1.0,True,156.0,"{""theta"": 0.9082198071811648, ""n"": 2}",0.06805555555555555,0.007638888888888889
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,margin_dual_threshold,12,0.07,0.01,300,137,2,2,0,0.0,1.0,0.0,1.0,False,,null,,
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,hysteresis,12,0.07,0.01,900,292,33,6,27,0.0006944444444444445,1.0,0.002777777777777778,1.0,True,421.0,"{""theta"": 0.9071764465344511, ""margin"": 0.05, ""ttt_frames"": 3}",0.06944444444444445,0.021875
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,trust_model,12,0.07,0.01,675,115,52,2,50,0.0,1.0,0.0,1.0,True,116.0,"{""theta"": 0.8961357595583725, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06180555555555556,0.07013888888888889
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,trust_model_single,12,0.07,0.01,675,0,23,0,23,0.0,1.0,0.0,1.0,True,160.0,"{""theta"": 0.897993174276143, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06527777777777778,0.07604166666666666
5EF64122-B513-46AE-BCF1-E62AAC285D2C,0.07,sprt,12,0.07,0.01,4725,0,309,0,309,0.004166666666666667,0.12916666666666668,0.004166666666666667,0.12916666666666668,True,6.0,"{""A"": 0.5, ""B"": 0.5, ""delta"": -0.7999999999999998}",0.06805555555555555,0.0
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,instantaneous,12,0.05,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.823249581239531}",0.04027777777777778,0.003125
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,moving_average,12,0.05,0.01,320,0,18,0,18,0.0,1.0,0.0,1.0,True,116.0,"{""theta"": 0.8124883677647496, ""w"": 3}",0.04027777777777778,0.013888888888888888
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,ewma,12,0.05,0.01,320,0,8,0,8,0.0,1.0,0.0,1.0,True,113.0,"{""theta"": 0.8107937121504961, ""alpha"": 0.2}",0.04236111111111111,0.05243055555555556
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,majority_vote,12,0.05,0.01,400,0,28,0,28,0.0,0.975,0.0,0.975,True,215.0,"{""theta"": 0.8259393835273232, ""w"": 3, ""k"": 2}",0.04791666666666667,0.010069444444444445
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,debounce,12,0.05,0.01,320,0,17,0,17,0.0,1.0,0.0,1.0,True,176.0,"{""theta"": 0.8277636043465189, ""n"": 2}",0.04652777777777778,0.010763888888888889
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,margin_dual_threshold,12,0.05,0.01,320,83,1,0,1,0.0,1.0,0.0,1.0,True,81.0,"{""theta"": 0.7860937164454752, ""margin"": 0.1}",0.04722222222222222,0.00034722222222222224
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,hysteresis,12,0.05,0.01,960,124,76,5,71,0.0,1.0,0.005555555555555556,1.0,True,336.0,"{""theta"": 0.8107937121504961, ""margin"": 0.05, ""ttt_frames"": 2}",0.04236111111111111,0.008333333333333333
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,trust_model,12,0.05,0.01,720,83,13,1,12,0.0,1.0,0.0,1.0,True,484.0,"{""theta"": 0.8390291550344314, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.05,0.13020833333333334
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,trust_model_single,12,0.05,0.01,720,0,38,0,38,0.0,1.0,0.0,1.0,True,260.0,"{""theta"": 0.8107937121504961, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.04236111111111111,0.03090277777777778
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.05,sprt,12,0.05,0.01,4725,0,542,0,542,0.0,0.1284722222222222,0.0,0.1284722222222222,True,725.0,"{""A"": 1.0, ""B"": 2.0, ""delta"": 0.20000000000000018}",0.05,0.0
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,instantaneous,12,0.03,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,33.0,"{""theta"": 0.8297207118212142}",0.029861111111111113,0.006597222222222222
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,moving_average,12,0.03,0.01,320,0,38,0,38,0.0,1.0,0.0,1.0,True,104.0,"{""theta"": 0.8232227991810906, ""w"": 3}",0.029861111111111113,0.014583333333333334
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,ewma,12,0.03,0.01,320,0,41,0,41,0.0,1.0,0.0,1.0,True,83.0,"{""theta"": 0.819217471498041, ""alpha"": 0.5}",0.029861111111111113,0.017013888888888887
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,majority_vote,12,0.03,0.01,400,0,48,0,48,0.0,0.975,0.0,0.975,True,200.0,"{""theta"": 0.8377087925381895, ""w"": 3, ""k"": 2}",0.029166666666666667,0.01597222222222222
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,debounce,12,0.03,0.01,320,0,18,0,18,0.0,1.0,0.0,1.0,True,156.0,"{""theta"": 0.8366019045846517, ""n"": 2}",0.029861111111111113,0.014930555555555556
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,margin_dual_threshold,12,0.03,0.01,320,96,7,2,5,0.0,1.0,0.0,1.0,True,72.0,"{""theta"": 0.8155839095763718, ""margin"": 0.05}",0.025,0.0006944444444444445
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,hysteresis,12,0.03,0.01,960,124,69,8,61,0.0,1.0,0.005555555555555556,1.0,True,288.0,"{""theta"": 0.8228177926670389, ""margin"": 0.05, ""ttt_frames"": 2}",0.022222222222222223,0.015277777777777777
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,trust_model,12,0.03,0.01,720,96,37,2,35,0.0,1.0,0.0,1.0,True,332.0,"{""theta"": 0.8350507334869982, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.029861111111111113,0.13020833333333334
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,trust_model_single,12,0.03,0.01,720,0,57,0,57,0.0,1.0,0.0,1.0,True,206.0,"{""theta"": 0.8215341178828617, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.029861111111111113,0.034375
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.03,sprt,12,0.03,0.01,4725,0,599,0,599,0.0,0.1284722222222222,0.0,0.1284722222222222,True,110.0,"{""A"": 0.5, ""B"": 2.8284271247461903, ""delta"": -1.0}",0.029166666666666667,0.00034722222222222224
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,instantaneous,12,0.07,0.01,80,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.7946175321049692}",0.06041666666666667,0.00034722222222222224
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,moving_average,12,0.07,0.01,320,0,12,0,12,0.0,1.0,0.0,1.0,True,136.0,"{""theta"": 0.7869177797821014, ""w"": 3}",0.06319444444444444,0.012847222222222222
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,ewma,12,0.07,0.01,320,0,21,0,21,0.0,1.0,0.0,1.0,True,123.0,"{""theta"": 0.7805411673753382, ""alpha"": 0.5}",0.06736111111111111,0.010069444444444445
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,majority_vote,12,0.07,0.01,400,0,21,0,21,0.0,0.975,0.0,0.975,True,220.0,"{""theta"": 0.8155942103680797, ""w"": 3, ""k"": 2}",0.06805555555555555,0.007638888888888889
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,debounce,12,0.07,0.01,320,0,8,0,8,0.0,1.0,0.0,1.0,True,188.0,"{""theta"": 0.8206638606136093, ""n"": 2}",0.06319444444444444,0.008333333333333333
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,margin_dual_threshold,12,0.07,0.01,320,70,14,0,14,0.0,1.0,0.0,1.0,True,160.0,"{""theta"": 0.796282838694899, ""margin"": 0.05}",0.06111111111111111,0.0
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,hysteresis,12,0.07,0.01,960,124,30,5,25,0.0,1.0,0.005555555555555556,1.0,True,493.0,"{""theta"": 0.8107937121504961, ""margin"": 0.05, ""ttt_frames"": 3}",0.06805555555555555,0.016319444444444445
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,trust_model,12,0.07,0.01,720,70,24,0,24,0.0,1.0,0.0,1.0,True,368.0,"{""theta"": 0.796282838694899, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.0625,0.04236111111111111
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,trust_model_single,12,0.07,0.01,720,0,24,0,24,0.0,1.0,0.0,1.0,True,359.0,"{""theta"": 0.7946175321049692, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06458333333333334,0.025
61976C24-1C50-4355-9C49-AAE44A7D09F6,0.07,sprt,12,0.07,0.01,4725,0,441,0,441,0.0,0.1284722222222222,0.0,0.1284722222222222,True,16.0,"{""A"": 0.5, ""B"": 0.5, ""delta"": 1.2000000000000002}",0.06319444444444444,0.0
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,instantaneous,12,0.05,0.01,80,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.7967573403874838}",0.049305555555555554,0.2152777777777778
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,moving_average,12,0.05,0.01,320,0,19,0,19,0.0,0.9979166666666667,0.0,0.9979166666666667,True,144.0,"{""theta"": 0.7921455998164482, ""w"": 3}",0.05,0.22465277777777778
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,ewma,12,0.05,0.01,320,0,24,0,24,0.0,1.0,0.0,1.0,True,151.0,"{""theta"": 0.7936411426103505, ""alpha"": 0.5}",0.04791666666666667,0.22361111111111112
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,majority_vote,12,0.05,0.01,400,0,25,0,25,0.0,0.9708333333333333,0.0,0.9708333333333333,True,250.0,"{""theta"": 0.8139805785932639, ""w"": 3, ""k"": 2}",0.04652777777777778,0.22118055555555555
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,debounce,12,0.05,0.01,320,0,15,0,15,0.0,1.0,0.0,1.0,True,200.0,"{""theta"": 0.8139805785932639, ""n"": 2}",0.04791666666666667,0.2204861111111111
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,margin_dual_threshold,12,0.05,0.01,320,60,4,0,4,0.0,1.0,0.0,1.0,True,117.0,"{""theta"": 0.7717112837158459, ""margin"": 0.1}",0.043055555555555555,0.2152777777777778
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,hysteresis,12,0.05,0.01,960,76,46,6,40,0.0,1.0,0.001388888888888889,1.0,True,444.0,"{""theta"": 0.7936411426103505, ""margin"": 0.05, ""ttt_frames"": 2}",0.04513888888888889,0.22083333333333333
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,trust_model,12,0.05,0.01,720,60,12,0,12,0.0,1.0,0.0,1.0,True,547.0,"{""theta"": 0.8280550925519783, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.04861111111111111,0.29756944444444444
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,trust_model_single,12,0.05,0.01,720,0,22,0,22,0.0,1.0,0.0,1.0,True,350.0,"{""theta"": 0.7967573403874838, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.04861111111111111,0.234375
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.05,sprt,12,0.05,0.01,4725,0,79,0,79,0.0125,0.38958333333333334,0.0125,0.38958333333333334,True,421.0,"{""A"": 0.7071067811865476, ""B"": 2.8284271247461903, ""delta"": -1.8}",0.04722222222222222,0.21354166666666666
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,instantaneous,12,0.03,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,40.0,"{""theta"": 0.8157733134485481}",0.02847222222222222,0.21979166666666666
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,moving_average,12,0.03,0.01,320,0,32,0,32,0.0,0.9979166666666667,0.0,0.9979166666666667,True,152.0,"{""theta"": 0.8150070057877321, ""w"": 3}",0.027777777777777776,0.22534722222222223
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,ewma,12,0.03,0.01,320,0,39,0,39,0.0,1.0,0.0,1.0,True,139.0,"{""theta"": 0.8118912320244016, ""alpha"": 0.5}",0.029861111111111113,0.22708333333333333
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,majority_vote,12,0.03,0.01,400,0,44,0,44,0.0,0.9708333333333333,0.0,0.9708333333333333,True,240.0,"{""theta"": 0.8195455741731731, ""w"": 3, ""k"": 2}",0.029861111111111113,0.22708333333333333
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,debounce,12,0.03,0.01,320,0,19,0,19,0.0,1.0,0.0,1.0,True,192.0,"{""theta"": 0.8195455741731731, ""n"": 2}",0.02847222222222222,0.22604166666666667
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,margin_dual_threshold,12,0.03,0.01,320,73,9,0,9,0.0,1.0,0.0,1.0,True,73.0,"{""theta"": 0.7778068251601016, ""margin"": 0.1}",0.027083333333333334,0.2152777777777778
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,hysteresis,12,0.03,0.01,960,76,56,9,47,0.0,1.0,0.001388888888888889,1.0,True,336.0,"{""theta"": 0.8048041643329038, ""margin"": 0.05, ""ttt_frames"": 2}",0.02847222222222222,0.2309027777777778
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,trust_model,12,0.03,0.01,720,73,31,1,30,0.0,1.0,0.0,1.0,True,467.0,"{""theta"": 0.8220326078985786, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.029166666666666667,0.2760416666666667
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,trust_model_single,12,0.03,0.01,720,0,75,0,75,0.0,1.0,0.0,1.0,True,332.0,"{""theta"": 0.8128457419791659, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.029166666666666667,0.24166666666666667
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.03,sprt,12,0.03,0.01,4725,0,20,0,20,0.0125,0.38958333333333334,0.0125,0.38958333333333334,True,987.0,"{""A"": 1.414213562373095, ""B"": 1.0, ""delta"": -2.0}",0.029166666666666667,0.2232638888888889
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,instantaneous,12,0.07,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.7576663270057427}",0.06944444444444445,0.21388888888888888
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,moving_average,12,0.07,0.01,320,0,8,0,8,0.0,0.9979166666666667,0.0,0.9979166666666667,True,164.0,"{""theta"": 0.7666005789981575, ""w"": 3}",0.06597222222222222,0.22118055555555555
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,ewma,12,0.07,0.01,320,0,15,0,15,0.0,1.0,0.0,1.0,True,167.0,"{""theta"": 0.7666005789981575, ""alpha"": 0.5}",0.06388888888888888,0.22083333333333333
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,majority_vote,12,0.07,0.01,400,0,25,0,25,0.0,0.9708333333333333,0.0,0.9708333333333333,True,255.0,"{""theta"": 0.7967573403874838, ""w"": 3, ""k"": 2}",0.06319444444444444,0.21944444444444444
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,debounce,12,0.07,0.01,320,0,19,0,19,0.0,1.0,0.0,1.0,True,204.0,"{""theta"": 0.7967573403874838, ""n"": 2}",0.06319444444444444,0.21840277777777778
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,margin_dual_threshold,12,0.07,0.01,320,47,1,0,1,0.0,1.0,0.0,1.0,True,164.0,"{""theta"": 0.7666005789981575, ""margin"": 0.05}",0.06319444444444444,0.21319444444444444
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,hysteresis,12,0.07,0.01,960,76,19,2,17,0.0,1.0,0.001388888888888889,1.0,True,564.0,"{""theta"": 0.7855882094920608, ""margin"": 0.05, ""ttt_frames"": 2}",0.06180555555555556,0.2204861111111111
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,trust_model,12,0.07,0.01,720,47,15,2,13,0.0,1.0,0.0,1.0,True,422.0,"{""theta"": 0.7836051745429761, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06527777777777778,0.2423611111111111
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,trust_model_single,12,0.07,0.01,720,0,23,0,23,0.0,1.0,0.0,1.0,True,440.0,"{""theta"": 0.7870946844190111, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06041666666666667,0.2298611111111111
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,0.07,sprt,12,0.07,0.01,4725,0,89,0,89,0.0125,0.38958333333333334,0.0125,0.38958333333333334,True,128.0,"{""A"": 0.5, ""B"": 3.999999999999999, ""delta"": -1.6}",0.06944444444444445,0.2107638888888889
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,instantaneous,12,0.05,0.01,80,0,9,0,9,0.001388888888888889,0.9694444444444444,0.001388888888888889,0.9694444444444444,True,46.0,"{""theta"": 0.8791108051918868}",0.049305555555555554,0.4996527777777778
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,moving_average,12,0.05,0.01,320,0,24,0,24,0.0,0.9972222222222222,0.0,0.9972222222222222,True,152.0,"{""theta"": 0.8591321571051302, ""w"": 3}",0.05,0.45625
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,ewma,12,0.05,0.01,320,0,29,0,29,0.0,0.9958333333333333,0.0,0.9958333333333333,True,155.0,"{""theta"": 0.8591321571051302, ""alpha"": 0.5}",0.049305555555555554,0.453125
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,majority_vote,12,0.05,0.01,400,0,51,0,51,0.0006944444444444445,0.9798611111111111,0.0006944444444444445,0.9798611111111111,True,99.0,"{""theta"": 0.8146457268078889, ""w"": 10, ""k"": 8}",0.04652777777777778,0.45069444444444445
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,debounce,12,0.05,0.01,320,0,33,0,33,0.0006944444444444445,1.0,0.0006944444444444445,1.0,True,199.0,"{""theta"": 0.8876313423610721, ""n"": 10}",0.04791666666666667,0.5131944444444444
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,margin_dual_threshold,12,0.05,0.01,320,100,21,0,21,0.0,1.0,0.0,1.0,True,165.0,"{""theta"": 0.8655932179580828, ""margin"": 0.1}",0.05,0.5072916666666667
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,hysteresis,12,0.05,0.01,960,152,10,0,10,0.0,1.0,0.002777777777777778,1.0,True,460.0,"{""theta"": 0.8591321571051302, ""margin"": 0.1, ""ttt_frames"": 2}",0.04375,0.44895833333333335
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,trust_model,12,0.05,0.01,720,86,32,0,32,0.0,1.0,0.0,1.0,True,275.0,"{""theta"": 0.840622576838793, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.05,0.3798611111111111
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,trust_model_single,12,0.05,0.01,720,0,42,0,42,0.0,1.0,0.0,1.0,True,286.0,"{""theta"": 0.843934511434512, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.049305555555555554,0.39826388888888886
7CE37510-56D0-4120-A1CF-0E23351428D2,0.05,sprt,12,0.05,0.01,4725,0,49,0,49,0.027083333333333334,0.39652777777777776,0.027083333333333334,0.39652777777777776,True,2311.0,"{""A"": 5.656854249492379, ""B"": 2.8284271247461903, ""delta"": -1.8}",0.049305555555555554,0.2743055555555556
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,instantaneous,12,0.03,0.01,80,0,9,0,9,0.0006944444444444445,0.9694444444444444,0.0006944444444444445,0.9694444444444444,True,49.0,"{""theta"": 0.9161873443089658}",0.029861111111111113,0.6211805555555555
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,moving_average,12,0.03,0.01,320,0,36,0,36,0.0,0.9972222222222222,0.0,0.9972222222222222,True,160.0,"{""theta"": 0.9000764145642525, ""w"": 3}",0.027083333333333334,0.6052083333333333
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,ewma,12,0.03,0.01,320,0,25,0,25,0.0,0.9958333333333333,0.0,0.9958333333333333,True,137.0,"{""theta"": 0.8839481373265157, ""alpha"": 0.2}",0.029166666666666667,0.6045138888888889
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,majority_vote,12,0.03,0.01,400,0,37,0,37,0.0,0.9798611111111111,0.0,0.9798611111111111,True,235.0,"{""theta"": 0.9076567651851436, ""w"": 3, ""k"": 2}",0.029861111111111113,0.6065972222222222
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,debounce,12,0.03,0.01,320,0,31,0,31,0.0,1.0,0.0,1.0,True,177.0,"{""theta"": 0.9049488677867056, ""n"": 3}",0.029861111111111113,0.590625
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,margin_dual_threshold,12,0.03,0.01,320,126,26,0,26,0.0,1.0,0.0,1.0,True,114.0,"{""theta"": 0.8655514421906313, ""margin"": 0.2}",0.027777777777777776,0.6010416666666667
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,hysteresis,12,0.03,0.01,960,256,74,21,53,0.0,1.0,0.0020833333333333333,1.0,True,284.0,"{""theta"": 0.8548466033601168, ""margin"": 0.2, ""ttt_frames"": 2}",0.024305555555555556,0.4756944444444444
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,trust_model,12,0.03,0.01,720,119,35,0,35,0.0,1.0,0.0,1.0,True,212.0,"{""theta"": 0.8548466033601168, ""gain"": 0.3, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.024305555555555556,0.4552083333333333
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,trust_model_single,12,0.03,0.01,720,0,46,0,46,0.0,1.0,0.0,1.0,True,277.0,"{""theta"": 0.8734849120170063, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.02847222222222222,0.5364583333333334
7CE37510-56D0-4120-A1CF-0E23351428D2,0.03,sprt,12,0.03,0.01,4725,0,1,0,1,0.027083333333333334,0.39652777777777776,0.027083333333333334,0.39652777777777776,True,3150.0,"{""A"": 16.0, ""B"": 0.5, ""delta"": -2.0}",0.027083333333333334,0.44340277777777776
7CE37510-56D0-4120-A1CF-0E23351428D2,0.07,instantaneous,12,0.07,0.01,80,0,8,0,8,0.001388888888888889,0.9694444444444444,0.001388888888888889,0.9694444444444444,True,42.0,"{""theta"": 0.8384215036242063}",0.06944444444444445,0.35138888888888886
7CE37510-56D0-4120-A1CF-0E23351428D2,0.07,moving_average,12,0.07,0.01,320,0,21,0,21,0.0,0.9972222222222222,0.0,0.9972222222222222,True,148.0,"{""theta"": 0.8249197898522223, ""w"": 3}",0.06805555555555555,0.32916666666666666
7CE37510-56D0-4120-A1CF-0E23351428D2,0.07,ewma,12,0.07,0.01,320,0,31,0,31,0.0,0.9958333333333333,0.0,0.9958333333333333,True,135.0,"{""theta"": 0.8186230825420013, ""alpha"": 0.5}",0.06736111111111111,0.3125
7CE37510-56D0-4120-A1CF-0E23351428D2,0.07,majority_vote,12,0.07,0.01,400,0,41,0,41,0.0006944444444444445,0.9798611111111111,0.0006944444444444445,0.9798611111111111,True,117.0,"{""theta"": 0.7931968871158062, ""w"": 5, ""k"": 4}",0.06736111111111111,0.29375
